entity_id,colour_temperature,colour_temperature_value,created_at,dimension,dimmable,dimmable_value,energylabel_type,farbtemperatur_filter,farbtemperatur_filter_value,gtin,label,lamp_holder,lamp_holder_value,lamp_max,lamp_max_value,luminous_flux,luminous_flux_value,luminous_intensity,manufacturer,manufacturer_value,manufacturer_sku,name,price,sku,small_image,thumbnail,updated_at,url_key,variation,variation_value,variation_text,visibility,voltage,voltage_value
143047,27715,Warmweiß 3000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64483,Warmweiß,4251079505323,"27766,27736",,,35078,7 W,28754,480 lm,2474 Cd,27576,prediger.base,UM35c-B83015B90,p.006.300 LED-Modul 7 W/30/480/15°/CRI90 (350 mA),49,300533,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-30-480-15-cri90-350-ma-300533,38010,Warmweiß 3000 Kelvin - 15°,Warmweiß 3000 Kelvin - 15°,1,,
143048,27715,Warmweiß 3000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64483,Warmweiß,4251079505330,"27766,27736",,,35078,7 W,28754,480 lm,1692 Cd,27576,prediger.base,UM35c-B83024B90,p.006.300 LED-Modul 7 W/30/480/24°/CRI90 (350 mA),49,300534,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-30-480-24-cri90-350-ma-300534,38011,Warmweiß 3000 Kelvin - 24°,Warmweiß 3000 Kelvin - 24°,1,,
143049,27715,Warmweiß 3000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64483,Warmweiß,4251079505347,"27766,27736",,,35078,7 W,28754,480 lm,1010 Cd,27576,prediger.base,UM35c-B83036B90,p.006.300 LED-Modul 7 W/30/480/36°/CRI90 (350 mA),49,300535,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-30-480-36-cri90-350-ma-300535,38012,Warmweiß 3000 Kelvin - 36°,Warmweiß 3000 Kelvin - 36°,1,,
143050,27859,Neutralweiß 4000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64480,Neutralweiß,4251079505354,"27766,27736",,,35078,7 W,28742,510 lm,2582 Cd,27576,prediger.base,UM35c-B84015B90,p.006.300 LED-Modul 7 W/40/510/15°/CRI90 (350 mA),49,300536,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-40-510-15-cri90-350-ma-300536,37881,Neutralweiß 4000 Kelvin - 15°,Neutralweiß 4000 Kelvin - 15°,1,,
143051,27859,Neutralweiß 4000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64480,Neutralweiß,4251079505361,"27766,27736",,,35078,7 W,28742,510 lm,1809 Cd,27576,prediger.base,UM35c-B84024B90,p.006.300 LED-Modul 7 W/40/510/24°/CRI90 (350 mA),49,300537,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-40-510-24-cri90-350-ma-300537,37885,Neutralweiß 4000 Kelvin - 24°,Neutralweiß 4000 Kelvin - 24°,1,,
143052,27859,Neutralweiß 4000 K,2019-06-24 16:07:39,"L: 55mm, Ø: 41mm",5440,Dimmbar,,64480,Neutralweiß,4251079505378,"27766,27736",,,35078,7 W,28742,510 lm,1078 Cd,27576,prediger.base,UM35c-B84036B90,p.006.300 LED-Modul 7 W/40/510/36°/CRI90 (350 mA),49,300538,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,/3/0/300020-28-2-prediger-p-39-1-led-modul-7-w-2_20150327-00092_498611.jpg,2023-02-13 02:52:16,prediger-base-p-006-300-led-modul-7-w-40-510-36-cri90-350-ma-300538,37886,Neutralweiß 4000 Kelvin - 36°,Neutralweiß 4000 Kelvin - 36°,1,,
143163,27719,Warmweiß Extra 2700 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64479,Warmweiß Extra,4251079505385,"27766,27736",,,34917,11 W,27873,830 lm,2211 Cd,27576,prediger.base,UM50b-B82725B90,p.007.300 LED-Modul 11 W/27/830/25°/CRI90 (350 mA),49,300539,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-27-830-25-cri90-350-ma-300539,37887,Warmweiß Extra 2700 Kelvin - 25°,Warmweiß Extra 2700 Kelvin - 25°,1,,
143166,27715,Warmweiß 3000 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64483,Warmweiß,4251079505415,"27766,27736",,,34917,11 W,27874,880 lm,2077 Cd,27576,prediger.base,UM50b-B83025B90,p.007.300 LED-Modul 11 W/30/880/25°/CRI90 (350 mA),49,300542,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-30-880-25-cri90-350-ma-300542,37892,Warmweiß 3000 Kelvin - 25°,Warmweiß 3000 Kelvin - 25°,1,,
143167,27715,Warmweiß 3000 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64483,Warmweiß,4251079505422,"27766,27736",,,34917,11 W,27874,880 lm,1299 Cd,27576,prediger.base,UM50b-B83040B90,p.007.300 LED-Modul 11 W/30/880/40°/CRI90 (350 mA),49,300543,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-30-880-40-cri90-350-ma-300543,37893,Warmweiß 3000 Kelvin - 40°,Warmweiß 3000 Kelvin - 40°,1,,
143169,27859,Neutralweiß 4000 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64480,Neutralweiß,4251079505446,"27766,27736",,,34917,11 W,27875,930 lm,2038 Cd,27576,prediger.base,UM50b-B84025B90,p.007.300 LED-Modul 11 W/40/930/25°/CRI90 (350 mA),49,300545,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-40-930-25-cri90-350-ma-300545,37895,Neutralweiß 4000 Kelvin - 25°,Neutralweiß 4000 Kelvin - 25°,1,,
143170,27859,Neutralweiß 4000 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64480,Neutralweiß,4251079505453,"27766,27736",,,34917,11 W,27875,930 lm,1445 Cd,27576,prediger.base,UM50b-B84040B90,p.007.300 LED-Modul 11 W/40/930/40°/CRI90 (350 mA),49,300546,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-40-930-40-cri90-350-ma-300546,37896,Neutralweiß 4000 Kelvin - 40°,Neutralweiß 4000 Kelvin - 40°,1,,
143171,27859,Neutralweiß 4000 K,2019-06-24 16:07:42,"L: 68mm, Ø: 57mm",5440,Dimmbar,,64480,Neutralweiß,4251079505460,"27766,27736",,,34917,11 W,27875,930 lm,1031 Cd,27576,prediger.base,UM50b-B84060B90,p.007.300 LED-Modul 11 W/40/930/60°/CRI90 (350 mA),49,300547,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,/3/0/300029-37-2-prediger-p-39-4-led-modul-11-w-2_20150327-00101_498612.jpg,2023-02-13 02:52:18,prediger-base-p-007-300-led-modul-11-w-40-930-60-cri90-350-ma-300547,37897,Neutralweiß 4000 Kelvin - 60°,Neutralweiß 4000 Kelvin - 60°,1,,
143184,27715,Warmweiß 3000 K,2019-06-24 16:07:42,"L: 36mm, Ø: 66mm",5440,Dimmbar,,64483,Warmweiß,4251079505507,"27766,27736",,,34917,11 W,27856,770 lm,2077 Cd,27576,prediger.base,UM50c-B83025B90,p.047.300 LED-Modul 11 W/30/770/25°/CRI90 (350 mA),49,300551,/3/0/300154-155--309-405-2-prediger-p.39-28-led-modul-11-w-2_20160321-04282_498591.jpg,/3/0/300154-155--309-405-2-prediger-p.39-28-led-modul-11-w-2_20160321-04282_498591.jpg,2023-02-13 02:52:18,prediger-base-p-047-300-led-modul-11-w-30-770-25-cri90-350-ma-300551,,,Warmweiß 3000 Kelvin - 25°,1,,
143190,27719,Warmweiß Extra 2700 K,2019-06-24 16:07:42,"L: 115mm, Ø: 80mm",5440,Dimmbar,27637,64479,Warmweiß Extra,4028085613737,"27766,27736",27628,E27,35078,7 W,34654,806 lm,,27560,Sigor,6137301,LED Globelampe 80mm opal E27 7W/927 DIM,12,702934,/s/i/sigor-led-globelampe-g80-opal-dimmbar_448563.jpg,/s/i/sigor-led-globelampe-g80-opal-dimmbar_448563.jpg,2023-02-13 02:52:18,sigor-led-globelampe-80mm-opal-e27-7w-927-dim-702934,35077,7 W,7 W,1,47963,230
143942,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 53mm, Ø: 17mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,4028085578166,27766,28486,G9,33620,"3,5 W",28791,300 lm,,27560,Sigor,5781601,"LED Luxar Power G9 3,5W",10,702703,/s/i/sigor-g9-luxar-power_444878.jpg,/s/i/sigor-g9-luxar-power_444878.jpg,2023-02-13 02:52:35,sigor-led-luxar-power-g9-3-5w-702703,33617,"3,5 W","3,5 W",1,47963,230
143970,48042,Warmweiß Extra 2700 K - Warmweiß Extra 1800 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",,,68039,64546,Variabel,4028085580817,,27628,E27,34653,"9,5 W",34654,806 lm,,27560,Sigor,5808101,LED Normallampe E27 9-60W DIM-To-Warm,7,702994,/s/i/sigor-led-normallampe-dim-to-warm_444836.jpg,/s/i/sigor-led-normallampe-dim-to-warm_444836.jpg,2023-02-13 02:52:35,sigor-led-normallampe-e27-9-60w-dim-to-warm-702994,33606,9 W,9 W,1,47963,230
143972,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 143mm, Ø: 64mm",5440,Dimmbar,27637,64479,Warmweiß Extra,4028085613621,"27766,27736",27628,E27,35078,7 W,32763,810 lm,,27560,Sigor,6136201,LED-Filament Rustikalampe klar E27 7W DIM,12,702920,/s/i/sigor-led-rustikalampe-filament-klar_444830.jpg,/s/i/sigor-led-rustikalampe-filament-klar_444830.jpg,2023-02-13 02:52:35,sigor-led-filament-rustikalampe-klar-e27-7w-dim-702920,35077,7 W,7 W,1,47963,230
143973,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085580220,"27766,27736",27628,E27,68474,"8,8 W",34654,806 lm,,27560,Sigor,5802201,"LED Ecolux Normallampe E27 8,8-60W DIM",6,702627,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-8-8-60w-dim-702627,68688,"8,8 W","8,8 W",1,47963,230
143974,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085580237,"27766,27736",27628,E27,37930,"10,5 W",34918,1055 lm,,27560,Sigor,5802301,"LED Ecolux Normallampe E27 10,5-75W DIM",7,702628,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-10-5-75w-dim-702628,37929,"10,5 W","10,5 W",1,47963,230
143975,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 119mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085580244,"27766,27736",27628,E27,33604,14 W,37934,1521 lm,,27560,Sigor,5802401,LED Ecolux Normallampe E27 14-100W DIM,9,702629,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-14-100w-dim-702629,37931,14 W,14 W,1,47963,230
143976,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 52mm, Ø: 111mm",5440,Dimmbar,67950,64479,Warmweiß Extra,402808557,27766,30367,G53,31153,12 W,28386,800 lm,,27560,Sigor,5788101,LED AR111 Argent G53 12W/927 35° DIM,72,702409,/s/i/sigor-led-reflektorlampen-argent-ar111-g53_444882.jpg,/s/i/sigor-led-reflektorlampen-argent-ar111-g53_444882.jpg,2023-02-13 02:52:36,sigor-led-ar111-argent-g53-12w-927-35-dim-702409,33592,12W - Abstrahlwinkel: 40°,12W - Abstrahlwinkel: 40°,1,,
143978,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 52mm, Ø: 111mm",5440,Dimmbar,67950,64479,Warmweiß Extra,4028085578807,27766,30367,G53,31153,12 W,28386,800 lm,,27560,Sigor,5788001,LED AR111 Argent G53 12W/927 19° DIM,72,702691,/s/i/sigor-led-reflektorlampen-argent-ar111-g53_444882.jpg,/s/i/sigor-led-reflektorlampen-argent-ar111-g53_444882.jpg,2023-02-13 02:52:36,sigor-led-ar111-argent-g53-12w-927-19-dim-702691,33600,12W - Abstrahlwinkel: 24°,12W - Abstrahlwinkel: 24°,1,,
143980,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 84mm, Ø: 45mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613553,"27766,27736",27628,E27,36370,"4,5 W",32704,470 lm,,27560,Sigor,6135501,"LED-Filament Kugellampe klar E27 4,5W DIM",7,702914,/s/i/sigor-led-tropfenlampe-filament-e27-klar_444831.jpg,/s/i/sigor-led-tropfenlampe-filament-e27-klar_444831.jpg,2023-02-13 02:52:36,sigor-led-filament-kugellampe-klar-e27-4-5w-dim-702914,36369,"4,5 W","4,5 W",1,47963,230
143982,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 85mm, Ø: 45mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085580435,"27766,27736",27629,E14,32305,"4,9 W",32704,470 lm,,27560,Sigor,5805301,"LED Ecolux Tropfenlampe E14 4,9W/827 DIM",6,702636,/s/i/sigor-led-tropfenlampe-ecolux_444848.jpg,/s/i/sigor-led-tropfenlampe-ecolux_444848.jpg,2023-02-13 02:52:36,sigor-led-ecolux-tropfenlampe-e14-4-9w-827-dim-702636,,,"5,5 W",1,47963,230
143984,,,2019-06-24 16:08:10,"L: 73mm, Ø: 45mm",,,,,,6901029142747,"27766,27736",27628,E27,34650,"6,5 W",37921,450 lm,,27560,Sigor,5945733,"LED Tropfenlampe E27 6,5W DIM-To-Warm",17,702647,/s/i/sigor-led-tropfenlampe-e27-dimm-to-warm_444847.jpg,/s/i/sigor-led-tropfenlampe-e27-dimm-to-warm_444847.jpg,2023-02-13 02:52:36,sigor-led-tropfenlampe-e27-6-5w-dim-to-warm-702647,34648,"6,5 W","6,5 W",1,47963,230
143985,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 65mm, Ø: 39mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,4028085577701,27766,27629,E14,33616,"2,5 W",33663,150 lm,,27560,Sigor,5777001,"LED Reflektorlampe Ecolux R39 E14 2,5W",6,702648,/s/i/sigor-led-reklektorlampen-ecolux-r39-e14_444864.jpg,/s/i/sigor-led-reklektorlampen-ecolux-r39-e14_444864.jpg,2023-02-13 02:52:36,sigor-led-reflektorlampe-ecolux-r39-e14-2-5w-702648,33614,"2,5 W","2,5 W",1,47963,230
143986,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 59mm, Ø: 50mm",5440,Dimmbar,,64479,Warmweiß Extra,6901029055696,"27766,27736",27603,GU10,35078,7 W,33966,345 lm,,27560,Sigor,5790033,LED HALED III GU10 7W 24° DIM-To-Warm,20,702659,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,2023-02-13 02:52:36,sigor-led-haled-iii-gu10-7w-24-dim-to-warm-702659,47862,7 W - Abstrahlwinkel 24°,7 W - Abstrahlwinkel 24°,1,47963,230
143987,68475,Warmweiß Extra 2700 K - Warmweiß Extra 2100 K,2019-06-24 16:08:10,"L: 59mm, Ø: 50mm",5440,Dimmbar,67950,64479,Warmweiß Extra,6901029055016,"27766,27736",27603,GU10,34655,6 W,33966,345 lm,,27560,Sigor,5790133,LED HALED III GU10 6W 36° DIM-To-Warm,23,702660,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,2023-02-13 02:52:36,sigor-led-haled-iii-gu10-6w-36-dim-to-warm-702660,57757,6 W - Abstrahlwinkel 36°,6 W - Abstrahlwinkel 36°,1,47963,230
143988,68475,Warmweiß Extra 2700 K - Warmweiß Extra 2100 K,2019-06-24 16:08:10,"L: 59mm, Ø: 50mm",5440,Dimmbar,67950,64479,Warmweiß Extra,6901029055009,"27766,27736",27603,GU10,37928,"8,5 W",28299,500 lm,,27560,Sigor,5790233,LED HALED III GU10 9W 36° DIM-To-Warm,30,702661,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,/s/i/sigor-led-reflektorlampen-gu10-dim-to-warm_444873.jpg,2023-02-13 02:52:36,sigor-led-haled-iii-gu10-9w-36-dim-to-warm-702661,47865,9 W - Abstrahlwinkel 36°,9 W - Abstrahlwinkel 36°,1,47963,230
143991,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 103mm, Ø: 35mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085580435,"27766,27736",27629,E14,32703,"5,5 W",32704,470 lm,,27560,Sigor,5804301,"LED Ecolux Kerzenlampe E14 5,5W DIM",6,702634,/s/i/sigor-led-kerzenlampe-ecolux_444835.jpg,/s/i/sigor-led-kerzenlampe-ecolux_444835.jpg,2023-02-13 02:52:36,sigor-led-ecolux-kerzenlampe-e14-5-5w-dim-702634,36369,"4,5 W","4,5 W",1,47963,230
143992,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 84mm, Ø: 45mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613560,27735,27628,E27,36370,"4,5 W",32704,470 lm,,27560,Sigor,6135601,"LED-Filament Kugellampe matt E27 4,5W DIM",7,702915,/s/i/sigor-led-tropfenlampe-filament-e27-matt_444833.jpg,/s/i/sigor-led-tropfenlampe-filament-e27-matt_444833.jpg,2023-02-13 02:52:36,sigor-led-filament-kugellampe-matt-e27-4-5w-dim-702915,36369,"4,5 W","4,5 W",1,47963,230
143993,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 84mm, Ø: 45mm",5440,Dimmbar,27637,64479,Warmweiß Extra,4028085614376,,27628,E27,34937,5 W,29973,640 lm,,27560,Sigor,6143701,LED-Filament Kugellampe matt E27 5W DIM,10,703046,/s/i/sigor-led-tropfenlampe-filament-e27-matt_444833.jpg,/s/i/sigor-led-tropfenlampe-filament-e27-matt_444833.jpg,2023-02-13 02:52:36,sigor-led-filament-kugellampe-matt-e27-5w-dim-703046,35271,5 W,5 W,1,47963,230
143994,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,4028085580374,27766,27628,E27,49349,"4,8 W",32704,470 lm,,27560,Sigor,5803701,"LED Ecolux Normallampe E27 4,8-40W/827",3,702630,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-4-8-40w-827-702630,34648,"6,5 W","6,5 W",1,47963,230
143995,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,4028085580381,27766,27628,E27,68474,"8,8 W",34654,806 lm,,27560,Sigor,5803801,"LED Ecolux Normallampe E27 8,8-60W/827",4,702631,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-8-8-60w-827-702631,37935,10 W,10 W,1,47963,230
143996,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 108mm, Ø: 60mm",5439,Nicht dimmbar,27637,64479,Warmweiß Extra,4028085580398,27766,27628,E27,34653,"9,5 W",34918,1055 lm,,27560,Sigor,5803901,"LED Ecolux Normallampe E27 9,5-75W/827",5,702632,/s/i/sigor-led-normallampe-ecolux_444845.jpg,/s/i/sigor-led-normallampe-ecolux_444845.jpg,2023-02-13 02:52:36,sigor-led-ecolux-normallampe-e27-9-5-75w-827-702632,34915,11 W,11 W,1,47963,230
143997,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 82mm, Ø: 50mm",5440,Dimmbar,,64479,Warmweiß Extra,4028085577718,"27766,27736",27629,E14,33620,"3,5 W",29082,230 lm,,27560,Sigor,5777101,"LED Reflektorlampe Ecolux R50 E14 3,5W DIM",8,702649,/s/i/sigor-led-reklektorlampen-ecolux-r50-e14_444865.jpg,/s/i/sigor-led-reklektorlampen-ecolux-r50-e14_444865.jpg,2023-02-13 02:52:36,sigor-led-reflektorlampe-ecolux-r50-e14-3-5w-dim-702649,33617,"3,5 W","3,5 W",1,47963,230
144009,45218,Warmweiß Extra 2400 K,2019-06-24 16:08:10,"L: 143mm, Ø: 64mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613690,"27766,27736",27628,E27,35078,7 W,29183,680 lm,,27560,Sigor,6136901,LED Filament Rustikalampe gold E27 7W DIM,15,702881,/s/i/sigor-led-rustikalampe-filament-gold_444829.jpg,/s/i/sigor-led-rustikalampe-filament-gold_444829.jpg,2023-02-13 02:52:36,sigor-led-filament-rustikalampe-gold-e27-7w-dim-702881,35077,7 W,7 W,1,47963,230
144010,45218,Warmweiß Extra 2400 K,2019-06-24 16:08:10,"L: 143mm, Ø: 64mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613676,"27766,27736",27628,E27,36370,"4,5 W",31240,400 lm,,27560,Sigor,6136701,"LED-Filament Rustikalampe gold E27 4,5W DIM",12,702921,/s/i/sigor-led-rustikalampe-filament-gold_444829.jpg,/s/i/sigor-led-rustikalampe-filament-gold_444829.jpg,2023-02-13 02:52:36,sigor-led-filament-rustikalampe-gold-e27-4-5w-dim-702921,36369,"4,5 W","4,5 W",1,47963,230
144012,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:10,"L: 135mm, Ø: 95mm",5440,Dimmbar,27637,64479,Warmweiß Extra,4028085613775,"27766,27736",27628,E27,35078,7 W,34654,806 lm,,27560,Sigor,6137701,LED Filament Globe 95mm klar E27 7W/927 DIM,14,702930,/s/i/sigor_globe_leuchtmittel_6148001_564681.jpg,/s/i/sigor_globe_leuchtmittel_6148001_564681.jpg,2023-02-13 02:52:36,sigor-led-filament-globe-95mm-klar-e27-7w-927-dim-702930,35077,7 W,7 W,1,47963,230
144021,48770,Warmweiß Extra 2500 K,2019-06-24 16:08:10,"L: 135mm, Ø: 95mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613874,"27766,27736",27628,E27,36370,"4,5 W",31240,400 lm,,27560,Sigor,6138701,"LED Filament Globe 95mm gold E27 4,5W/925 DIM",15,702931,/s/i/sigor-led-globelampe-g95-filament-gold_444825.jpg,/s/i/sigor-led-globelampe-g95-filament-gold_444825.jpg,2023-02-13 02:52:36,sigor-led-filament-globe-95mm-gold-e27-4-5w-925-dim-702931,36369,"4,5 W","4,5 W",1,47963,230
144022,45218,Warmweiß Extra 2400 K,2019-06-24 16:08:10,"L: 105mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613232,"27766,27736",27628,E27,36370,"4,5 W",31240,400 lm,,27560,Sigor,6132301,"LED-Filament Normallampe gold E27 4,5W DIM",9,702896,/s/i/sigor-led-normallampe-filament-gold_444827.jpg,/s/i/sigor-led-normallampe-filament-gold_444827.jpg,2023-02-13 02:52:36,sigor-led-filament-normallampe-gold-e27-4-5w-dim-702896,36369,"4,5 W","4,5 W",1,47963,230
144023,45218,Warmweiß Extra 2400 K,2019-06-24 16:08:10,"L: 105mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4028085613249,"27766,27736",27628,E27,35078,7 W,27864,720 lm,,27560,Sigor,6132401,LED-Filament Normallampe gold E27 7W DIM,10,702897,/s/i/sigor-led-normallampe-filament-gold_444827.jpg,/s/i/sigor-led-normallampe-filament-gold_444827.jpg,2023-02-13 02:52:36,sigor-led-filament-normallampe-gold-e27-7w-dim-702897,35077,7 W,7 W,1,47963,230
144173,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:16,"L: 129mm, Ø: 38mm",,,,64479,Warmweiß Extra,8718696453544,"27766,27736",27629,E14,34655,6 W,32704,470 lm,,27556,Philips,453544,Master LEDcandle BA38 E14 6W/827 klar DIMTONE,8,702471,/p/h/philips-master-lEDcandle-ba35-klar_443358.jpg,/p/h/philips-master-lEDcandle-ba35-klar_443358.jpg,2023-02-13 02:52:40,philips-master-ledcandle-ba38-e14-6w-827-klar-dimtone-702471,34656,6 W,6 W,1,47963,230
144201,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:17,"L: 78mm, Ø: 45mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8718696587270,27766,27629,E14,32699,4 W,32704,470 lm,,27556,Philips,587270,Classic LEDluster P45 E27 FIL 4W/827 klar,6,702549,,,2023-02-13 02:52:41,philips-classic-ledluster-p45-e27-fil-4w-827-klar-702549,32691,4 W,4 W,1,47963,230
144202,27719,Warmweiß Extra 2700 K,2019-06-24 16:08:17,"L: 82mm, Ø: 45mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8718696809730,27766,27628,E27,35072,"4,3 W",32704,470 lm,,27556,Philips,809730,"Classic LEDluster P45 E27 FIL 4,3W/827 klar",5,703064,,,2023-02-13 02:52:41,philips-classic-ledluster-p45-e27-fil-4-3w-827-klar-703064,35071,"4,3 W","4,3 W",1,47963,230
